Comment ID,Channel ID,Comment Create Timestamp,Price,Parent Comment ID,Video ID,Comment Text,Top-Level Comment ID
Ugy5rgehMddrON6O8hB4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2025-06-07T03:17:12.742977+00:00,0,,6nX63zInJkY,"{""text"":""@PBoyle I laugh more when I hear your jokes than I do most standups. I am not joking!""},{""text"":""\n""},{""text"":""You're doing an amazing job with your comedy""}",
UgxEuRYrTcuFg-bNl3Z4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2025-06-05T17:56:41.135535+00:00,0,,y3_TY4K8hVE,"{""text"":""17:35"",""videoLink"":{""externalVideoId"":""y3_TY4K8hVE"",""startTimeSeconds"":1055}},{""text"":"" \""Everybody is just stealing my terrible code\"" got me lmao'ing""}",
UgwW4aUhfP499556zUN4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2025-05-31T01:11:43.333622+00:00,0,,pgeTa1PV_40,"{""text"":""Consider open sourcing the designs, code and how to build for such a platform, and maybe get people to develop functions for the Tamagotchi product.""},{""text"":""\n""},{""text"":""It does sound like a good idea, though quite some refinement would be required""}",
UgzGvZVkYsTQr-oNI9l4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2025-05-24T22:56:23.803435+00:00,0,,pPOnN0CVHDA,"{""text"":""This video was a waste of my time""}",
UgzMaeYiAEntFD5R5t14AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2025-05-21T03:40:04.045967+00:00,0,,8Z_56-BOpcQ,"{""text"":""Well.. there goes my dream of finding a highly paid job""}",
UgxlySJmXX9tlxWrQl94AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2025-04-25T03:58:50.265176+00:00,0,,_RvJFs-wa1s,"{""text"":""At ""},{""text"":""03:20"",""videoLink"":{""externalVideoId"":""_RvJFs-wa1s"",""startTimeSeconds"":200}},{""text"":"" there is a bicycle riders flexing his biking skills. Somehow I found that so funny""}",
UgwtvtrKOYAfIOjrJrN4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2025-04-12T03:31:44.473901+00:00,0,,Lb_mSTnnEaQ,"{""text"":""I'm gonna do something I never usually do. I gonna, Not watch the rest of this interesting video. It really doesn't have anything to do with me.""}",
Ugz6d-oWNj75dRbzNZJ4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2025-03-27T21:47:12.974984+00:00,0,,5lcsej1cKLc,"{""text"":""The build quality on these cookies are pretty good then😢""}",
UgyDL6JUbR-MmFl6Xe54AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2025-02-28T03:24:53.88448+00:00,0,,vA0-3hm5q2Y,"{""text"":""Relatable, shall attempt to try this out""}",
Ugy9LJwHP967KLgGUeR4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2025-02-17T03:21:47.811912+00:00,0,,T1tcUfUhR5U,"{""text"":""He's a fucking wizard!!""}",
UgyC7zla-LTjXc0qQsh4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2025-02-15T21:58:36.80771+00:00,0,,NPpeSYytxMQ,"{""text"":""Damn she actually went in there alone..""}",
Ugwzv9c0YFzRmbuqQ7x4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2025-01-31T20:13:45.104934+00:00,0,,dPUzOQdUFSg,"{""text"":""Two finger swipe for trackpad gestures are sh t. I've accidentally swiped back on so many forms and exam online assessments, which usually results in so much trouble, that I thoroughly hate trackpad gestues. Just use your keyboard""}",
UgzijGfG7CoQPu4LPmJ4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-12-08T03:52:45.69353+00:00,0,,TbXZoMocpM8,"{""text"":""That was brilliant""}",
UgyZHVkLPc_V8Z0Vhe54AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-11-13T01:14:06.437608+00:00,0,,MJdJE9T09uA,"{""text"":""You made a whole video about someone speeding? ""},{""text"":""\n""},{""text"":""Nothing else to talk about huh? ""},{""text"":""\n""},{""text"":""Lame""}",
UgzxtIWHCvYUMugwBA14AaABAg.A8z5-Wdqxw8AAVkJXfODJR,UCVQm2V0CZdNH6k5Eszq6w0w,2024-11-06T15:30:56.398438+00:00,0,UgzxtIWHCvYUMugwBA14AaABAg,Y6ZHV0RH0fQ,"{""text"":""Release more videos like this please""}",UgzxtIWHCvYUMugwBA14AaABAg
UgwplDMkqnODUHQkmEZ4AaABAg.A3RCMxav0wYA8hP0cK4QOK,UCVQm2V0CZdNH6k5Eszq6w0w,2024-09-22T20:23:27.451159+00:00,0,UgwplDMkqnODUHQkmEZ4AaABAg,7B1LwNy1BxE,"{""text"":""Amen🙏""}",UgwplDMkqnODUHQkmEZ4AaABAg
UgxOlf6fH1DPiWEJOUJ4AaABAg.A4gXx_UDWqVA85aGu_Bx0o,UCVQm2V0CZdNH6k5Eszq6w0w,2024-09-07T18:40:09.481075+00:00,0,UgxOlf6fH1DPiWEJOUJ4AaABAg,SKoTPnOigXw,"{""text"":""When the roads are worse, the car drivers tend to be more cautious. So they're not in as much danger as you might assume. But it is still dangerous.""},{""text"":""\n""},{""text"":""Drivers in developing countries especially expect more crazies like this on the streets.""},{""text"":""\n""},{""text"":""I've done this plenty though, and can say that it is suuper fun!""}",UgxOlf6fH1DPiWEJOUJ4AaABAg
UgwnrdE_qudKDU2oYDx4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-08-08T16:54:22.043569+00:00,0,,KMKAH-ZVi5U,"{""text"":""Last time it was crypto currencies that shot up and later crashed down abruptly, now bitcoin is trading at a more reasonable price. Crypto didn't have that much of an impact on the stock market though.""},{""text"":""\n""},{""text"":""AI is possibly drawing more investments than crypto, and AI does affect the stock market and everyones savings.""},{""text"":""\n""},{""text"":""\n""},{""text"":""We get so many AI related ads everywhere now including youtube, and most of these products are half baked and disappointing.""},{""text"":""\n""},{""text"":""Maybe just as many sh*ttokens died away a lot of companies will stop shoving AI in our faces. And then we can go back to how it was before.""}",
UgxDe6Y5uLzk7IKFTbh4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-08-04T05:14:21.162815+00:00,0,,PK_EJ3DyiiA,"{""text"":""You know... if they made a gas powered version of the cybertruck... that'd be really cool""}",
UgzVA8cDqfIYjCleTYB4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-07-29T17:55:57.070179+00:00,0,,CVX23IyfCs4,"{""text"":""This is what linkedin does. Everyone is nice there. It’s not real. But they are nice""}",
Ugxvumfo0e0VQ7a1HY14AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-07-29T16:26:58.696738+00:00,0,,1AfvU9lN-Sw,"{""text"":""Well AI could never come up with these jokes""}",
UgzJHWbyIBhOpTJz8OF4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-07-27T12:40:18.648228+00:00,0,,h_FRXxXodak,"{""text"":""I’m reminded of the suits in the dune movies""}",
UgzFw3ecPIB3IVpqnHp4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-07-27T12:35:19.794603+00:00,0,,C_AG8czyT2A,"{""text"":""Al getting into educational content woo!!""}",
UgwTUVKZ-TxtQs6mNZl4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-07-18T14:04:54.791723+00:00,0,,aTodlLrASDQ,"{""text"":""This content seems a bit weird and out of place somehow... I like it though""}",
UgwSmYDDWsGUSNKqpP14AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-07-13T15:57:45.770061+00:00,0,,ThXu-zyltSM,"{""text"":""You should have just bought the chair at full price""}",
UgzPToQIVKEW0zH4iLV4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-06-27T12:11:26.140859+00:00,0,,SPAQJIKakm0,"{""text"":""I take the pressure off the discs by sleeping for 8 hours a day, but now your saying a few mins of hanging is going to make a difference. ""},{""text"":""\n""},{""text"":""How would that even work?? ""},{""text"":""\n""},{""text"":""8 hours \u003e 3 mins""}",
Ugyo6fin3tx-XunxbsB4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-06-26T20:20:06.842767+00:00,0,,l9NKdNADo_U,"{""text"":""Why not just place the mattress on the floor.. What's the point of having a temporary 150 $ bed?""}",
UgyQycKovLCG1pBVC194AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-06-26T20:01:09.469585+00:00,0,,XTSrEBsTHp8,"{""text"":""The world chess championship isn't divided by gender""}",
UgyNd4x0k931lIbJCCN4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-05-22T07:41:47.967311+00:00,0,,WMTwlucJctM,"{""text"":""My m1 macbook air suspiciously is running through it's battery a lot faster now.""},{""text"":""\n""},{""text"":""After a couple of sonoma updates.""},{""text"":""\n""},{""text"":""At least it feels a lot faster, to drain battery.""},{""text"":""\n""},{""text"":""And I've heard this opinion from a couple of my friends""}",
UgxLyWIrTUQdNsCeMSV4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-05-17T17:31:50.953256+00:00,0,,20PTf2yXhTo,"{""text"":""Caroline is f'ing awesome. Go watch her her videos""},{""text"":""\n""},{""text"":""Exceptionally funny and creative""},{""text"":""\n""},{""text"":""If you don't get her comedy, just don't watch her videos""}",
UgyBDJXKn3pqsjN2wWx4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-05-17T10:55:40.191788+00:00,0,,aF8A5rKfg-g,"{""text"":""The Cloud shall be killed by the Sun!!""}",
